Date,Currency,Maturity,SwapRate
2014-09-30,SK,3,0.7025
2014-10-31,SK,3,0.442
2014-11-28,SK,3,0.4
2014-12-31,SK,3,0.365
2015-01-30,SK,3,0.216
2015-02-27,SK,3,0.2625
2015-03-31,SK,3,0.0775
2015-04-30,SK,3,0.0735
2015-05-29,SK,3,0.07
2015-06-30,SK,3,0.195
2015-07-31,SK,3,0.0575
2015-08-31,SK,3,0.0025
2015-09-30,SK,3,0.0255
2015-10-30,SK,3,-0.035
2015-11-30,SK,3,-0.075
2015-12-31,SK,3,0.14
2016-01-29,SK,3,-0.0935
2016-02-29,SK,3,-0.2455
2016-03-31,SK,3,-0.1651
2016-04-29,SK,3,-0.0895
2016-05-31,SK,3,-0.145
2016-06-30,SK,3,-0.3155
2016-07-29,SK,3,-0.3535
2016-08-31,SK,3,-0.3485
2016-09-30,SK,3,-0.33
2016-10-31,SK,3,-0.3535
2016-11-30,SK,3,-0.2565
2016-12-30,SK,3,-0.15
2017-01-31,SK,3,-0.0435
2017-02-28,SK,3,-0.138
2017-03-31,SK,3,-0.061
2017-04-28,SK,3,-0.0875
2017-05-31,SK,3,-0.145
2017-06-30,SK,3,-0.0045
2017-07-31,SK,3,0.002
2017-08-31,SK,3,-0.021
2017-09-29,SK,3,0.035
2017-10-31,SK,3,-0.041
2017-11-30,SK,3,-0.0315
2017-12-29,SK,3,0.078
2018-01-31,SK,3,0.1795
2018-02-28,SK,3,0.0765
2018-03-30,SK,3,0.075
2018-04-30,SK,3,0.073
2018-05-31,SK,3,0.046
2018-06-29,SK,3,0.044
2018-07-31,SK,3,0.123
2018-08-31,SK,3,0.086
2018-09-28,SK,3,0.2125
2018-10-31,SK,3,0.2156
2018-11-30,SK,3,0.155
2018-12-31,SK,3,0.205
2019-01-31,SK,3,0.1817
2019-02-28,SK,3,0.219
2019-03-29,SK,3,0.1805
2019-04-30,SK,3,0.1345
2019-05-31,SK,3,0.0905
2019-06-28,SK,3,-0.0475
2019-07-31,SK,3,-0.1422
2019-08-30,SK,3,-0.21
2019-09-30,SK,3,-0.09
2019-10-31,SK,3,0.14
2019-11-29,SK,3,0.239
2019-12-31,SK,3,0.27
2020-01-31,SK,3,0.1767
2020-02-28,SK,3,0.058
2020-03-31,SK,3,0.145
2020-04-30,SK,3,0.0822
2020-05-29,SK,3,0.0938
2020-06-30,SK,3,0.0157
2020-07-31,SK,3,0.0443
2020-08-31,SK,3,0.0215
2020-09-30,SK,3,-0.018
2020-10-30,SK,3,-0.034
2020-11-30,SK,3,0
2020-12-31,SK,3,0.028
2021-01-29,SK,3,-0.0045
2021-02-26,SK,3,0.1385
2021-03-31,SK,3,0.0965
2021-04-30,SK,3,0.1126
2021-05-31,SK,3,0.1422
2021-06-30,SK,3,0.1691
2021-07-30,SK,3,0.0841
2021-08-31,SK,3,0.1382
2021-09-30,SK,3,0.2575
2021-10-29,SK,3,0.5665
2021-11-30,SK,3,0.365
2021-12-31,SK,3,0.48
2022-01-31,SK,3,0.6825
2022-02-28,SK,3,0.887
2022-03-31,SK,3,1.663
2022-04-29,SK,3,2.0965
2022-05-31,SK,3,2.2692
2022-06-30,SK,3,2.6592
2022-07-29,SK,3,2.365
2022-08-31,SK,3,3.078
2022-09-30,SK,3,3.3238
2022-10-31,SK,3,3.206
2022-11-30,SK,3,3.0791
2022-12-30,SK,3,3.41
2010-01-29,US,3,1.7125
2010-02-26,US,3,1.668
2010-03-31,US,3,1.804
2010-04-30,US,3,1.7365
2010-05-31,US,3,1.657
2010-06-30,US,3,1.331
2010-07-30,US,3,1.0705
2010-08-31,US,3,0.9475
2010-09-30,US,3,0.8715
2010-10-29,US,3,0.728
2010-11-30,US,3,1.025
2010-12-31,US,3,1.27
2011-01-31,US,3,1.2584
2011-02-28,US,3,1.424
2011-03-31,US,3,1.57
2011-04-29,US,3,1.2608
2011-05-31,US,3,1.082
2011-06-30,US,3,1.1455
2011-07-29,US,3,0.8545
2011-08-31,US,3,0.652
2011-09-30,US,3,0.7374
2011-10-31,US,3,0.7105
2011-11-30,US,3,0.81
2011-12-30,US,3,0.8245
2012-01-31,US,3,0.59
2012-02-29,US,3,0.673
2012-03-30,US,3,0.7565
2012-04-30,US,3,0.666
2012-05-31,US,3,0.6866
2012-06-29,US,3,0.6275
2012-07-31,US,3,0.473
2012-08-31,US,3,0.461
2012-09-28,US,3,0.439
2012-10-31,US,3,0.481
2012-11-30,US,3,0.4425
2012-12-31,US,3,0.4925
2013-01-31,US,3,0.5785
2013-02-28,US,3,0.501
2013-03-29,US,3,0.5347
2013-04-30,US,3,0.454
2013-05-31,US,3,0.6585
2013-06-28,US,3,0.819
2013-07-31,US,3,0.7728
2013-08-30,US,3,0.969
2013-09-30,US,3,0.7628
2013-10-31,US,3,0.698
2013-11-29,US,3,0.656
2013-12-31,US,3,0.876
2014-01-31,US,3,0.8185
2014-02-28,US,3,0.8115
2014-03-31,US,3,0.9915
2014-04-30,US,3,0.9735
2014-05-30,US,3,0.9095
2014-06-30,US,3,0.9973
2014-07-31,US,3,1.197
2014-08-29,US,3,1.153
2014-09-30,US,3,1.2951
2014-10-31,US,3,1.137
2014-11-28,US,3,1.069
2014-12-31,US,3,1.2865
2015-01-30,US,3,0.963
2015-02-27,US,3,1.22
2015-03-31,US,3,1.1161
2015-04-30,US,3,1.1395
2015-05-29,US,3,1.1715
2015-06-30,US,3,1.2535
2015-07-31,US,3,1.206
2015-08-31,US,3,1.192
2015-09-30,US,3,0.983
2015-10-30,US,3,1.1041
2015-11-30,US,3,1.2325
2015-12-31,US,3,1.4098
2016-01-29,US,3,1
2016-02-29,US,3,0.9252
2016-03-31,US,3,0.948
2016-04-29,US,3,1.0402
2016-05-31,US,3,1.1495
2016-06-30,US,3,0.8072
2016-07-29,US,3,0.9333
2016-08-31,US,3,1.113
2016-09-30,US,3,1.068
2016-10-31,US,3,1.1621
2016-11-30,US,3,1.5195
2016-12-30,US,3,1.6854
2017-01-31,US,3,1.7017
2017-02-28,US,3,1.7975
2017-03-31,US,3,1.8066
2017-04-28,US,3,1.7205
2017-05-31,US,3,1.6385
2017-06-30,US,3,1.7506
2017-07-31,US,3,1.715
2017-08-31,US,3,1.617
2017-09-29,US,3,1.8565
2017-10-31,US,3,1.9347
2017-11-30,US,3,2.078
2017-12-29,US,3,2.168
2018-01-31,US,3,2.4679
2018-02-28,US,3,2.6497
2018-03-30,US,3,2.659
2018-04-30,US,3,2.8426
2018-05-31,US,3,2.7706
2018-06-29,US,3,2.859
2018-07-31,US,3,2.9449
2018-08-31,US,3,2.8645
2018-09-28,US,3,3.0495
2018-10-31,US,3,3.1116
2018-11-30,US,3,2.9645
2018-12-31,US,3,2.59
2019-01-31,US,3,2.5447
2019-02-28,US,3,2.5679
2019-03-29,US,3,2.3056
2019-04-30,US,3,2.3159
2019-05-31,US,3,1.9028
2019-06-28,US,3,1.7431
2019-07-31,US,3,1.8319
2019-08-30,US,3,1.3945
2019-09-30,US,3,1.5506
2019-10-31,US,3,1.5
2019-11-29,US,3,1.582
2019-12-31,US,3,1.689
2020-01-31,US,3,1.3211
2020-02-28,US,3,0.9513
2020-03-31,US,3,0.4612
2020-04-30,US,3,0.325
2020-05-29,US,3,0.2627
2020-06-30,US,3,0.2305
2020-07-31,US,3,0.1801
2020-08-31,US,3,0.2354
2020-09-30,US,3,0.2402
2020-10-30,US,3,0.2815
2020-11-30,US,3,0.2689
2020-12-31,US,3,0.241
2021-01-29,US,3,0.254
2021-02-26,US,3,0.4069
2021-03-31,US,3,0.5142
2021-04-30,US,3,0.4735
2021-05-31,US,3,0.4273
2021-06-30,US,3,0.571
2021-07-30,US,3,0.4643
2021-08-31,US,3,0.5239
2021-09-30,US,3,0.6489
2021-10-29,US,3,0.9676
2021-11-30,US,3,1.0699
2021-12-31,US,3,1.1683
2022-01-31,US,3,1.5306
2022-02-28,US,3,1.7424
2022-03-31,US,3,2.653
2022-04-29,US,3,3.1097
2022-05-31,US,3,2.8959
2022-06-30,US,3,3.1428
2022-07-29,US,3,2.9208
2022-08-31,US,3,3.6562
2022-09-30,US,3,4.3577
2022-10-31,US,3,4.5856
2022-11-30,US,3,4.1773
2022-12-30,US,3,4.3424
2010-01-29,AD,5,5.565
2010-02-26,AD,5,5.5875
2010-03-31,AD,5,5.863
2010-04-30,AD,5,5.885
2010-05-31,AD,5,5.48
2010-06-30,AD,5,5.235
2010-07-30,AD,5,5.245
2010-08-31,AD,5,4.9545
2010-09-30,AD,5,5.45
2010-10-29,AD,5,5.5025
2010-11-30,AD,5,5.7245
2010-12-31,AD,5,5.865
2011-01-31,AD,5,5.713
2011-02-28,AD,5,5.75125
2011-03-31,AD,5,5.69
2011-04-29,AD,5,5.71938
2011-05-31,AD,5,5.475
2011-06-30,AD,5,5.515
2011-07-29,AD,5,5.15
2011-08-31,AD,5,4.785
2011-09-30,AD,5,4.455
2011-10-31,AD,5,4.64
2011-11-30,AD,5,4.385
2011-12-30,AD,5,4.3075
2012-01-31,AD,5,4.205
2012-02-29,AD,5,4.53
2012-03-30,AD,5,4.3765
2012-04-30,AD,5,4.0975
2012-05-31,AD,5,3.4275
2012-06-29,AD,5,3.61
2012-07-31,AD,5,3.4925
2012-08-31,AD,5,3.4225
2012-09-28,AD,5,3.27185
2012-10-31,AD,5,3.28625
2012-11-30,AD,5,3.34
2012-12-31,AD,5,3.29
2013-01-31,AD,5,3.455
2013-02-28,AD,5,3.41
2013-03-29,AD,5,3.5575
2013-04-30,AD,5,3.27
2013-05-31,AD,5,3.3675
2013-06-28,AD,5,3.575
2013-07-31,AD,5,3.37
2013-08-30,AD,5,3.6
2013-09-30,AD,5,3.6
2013-10-31,AD,5,3.75
2013-11-29,AD,5,3.7975
2013-12-31,AD,5,3.77
2014-01-31,AD,5,3.6425
2014-02-28,AD,5,3.595
2014-03-31,AD,5,3.71
2014-04-30,AD,5,3.53
2014-05-30,AD,5,3.3585
2014-06-30,AD,5,3.29
2014-07-31,AD,5,3.275
2014-08-29,AD,5,3.1875
2014-09-30,AD,5,3.3125
2014-10-31,AD,5,3.185
2014-11-28,AD,5,2.985
2014-12-31,AD,5,2.68
2015-01-30,AD,5,2.4225
2015-02-27,AD,5,2.4075
2015-03-31,AD,5,2.2975
2015-04-30,AD,5,2.5175
2015-05-29,AD,5,2.5275
2015-06-30,AD,5,2.7675
2015-07-31,AD,5,2.535
2015-08-31,AD,5,2.4525
2015-09-30,AD,5,2.3775
2015-10-30,AD,5,2.3625
2015-11-30,AD,5,2.5413
2015-12-31,AD,5,2.6088
2016-01-29,AD,5,2.34625
2016-02-29,AD,5,2.223
2016-03-31,AD,5,2.33375
2016-04-29,AD,5,2.35
2016-05-31,AD,5,2.13
2016-06-30,AD,5,1.98125
2016-07-29,AD,5,1.87
2016-08-31,AD,5,1.8225
2016-09-30,AD,5,1.93
2016-10-31,AD,5,2.1725
2016-11-30,AD,5,2.5175
2016-12-30,AD,5,2.625
2017-01-31,AD,5,2.53
2017-02-28,AD,5,2.601
2017-03-31,AD,5,2.5225
2017-04-28,AD,5,2.4125
2017-05-31,AD,5,2.2075
2017-06-30,AD,5,2.4975
2017-07-31,AD,5,2.4325
2017-08-31,AD,5,2.4625
2017-09-29,AD,5,2.595
2017-10-31,AD,5,2.44
2017-11-30,AD,5,2.355
2017-12-29,AD,5,2.5015
2018-01-31,AD,5,2.6075
2018-02-28,AD,5,2.5787
2018-03-30,AD,5,2.51875
2018-04-30,AD,5,2.61
2018-05-31,AD,5,2.55687
2018-06-29,AD,5,2.5025
2018-07-31,AD,5,2.51
2018-08-31,AD,5,2.345
2018-09-28,AD,5,2.47687
2018-10-31,AD,5,2.4337
2018-11-30,AD,5,2.44812
2018-12-31,AD,5,2.215
2019-01-31,AD,5,2.11562
2019-02-28,AD,5,2.0438
2019-03-29,AD,5,1.695
2019-04-30,AD,5,1.64625
2019-05-31,AD,5,1.38
2019-06-28,AD,5,1.2025
2019-07-31,AD,5,1.0225
2019-08-30,AD,5,0.83375
2019-09-30,AD,5,0.9087
2019-10-31,AD,5,1.015
2019-11-29,AD,5,0.91875
2019-12-31,AD,5,1.185
2020-01-31,AD,5,0.7888
2020-02-28,AD,5,0.62625
2020-03-31,AD,5,0.5688
2020-04-30,AD,5,0.5025
2020-05-29,AD,5,0.4655
2020-06-30,AD,5,0.43625
2020-07-31,AD,5,0.3663
2020-08-31,AD,5,0.3825
2020-09-30,AD,5,0.2963
2020-10-30,AD,5,0.2612
2020-11-30,AD,5,0.3363
2020-12-31,AD,5,0.382
2021-01-29,AD,5,0.45375
2021-02-26,AD,5,0.90875
2021-03-31,AD,5,0.89375
2021-04-30,AD,5,0.8599
2021-05-31,AD,5,0.893
2021-06-30,AD,5,0.91931
2021-07-30,AD,5,0.715
2021-08-31,AD,5,0.804
2021-09-30,AD,5,0.99
2021-10-29,AD,5,1.7257
2021-11-30,AD,5,1.67688
2021-12-31,AD,5,1.665
2022-01-31,AD,5,1.89875
2022-02-28,AD,5,2.1288
2022-03-31,AD,5,2.96125
2022-04-29,AD,5,3.425
2022-05-31,AD,5,3.47375
2022-06-30,AD,5,3.8415
2022-07-29,AD,5,3.2444
2022-08-31,AD,5,3.9075
2022-09-30,AD,5,4.23
2022-10-31,AD,5,4.28875
2022-11-30,AD,5,3.80125
2022-12-30,AD,5,4.256
2010-01-29,CD,5,2.638
2010-02-26,CD,5,2.672
2010-03-31,CD,5,3.008
2010-04-30,CD,5,3.1895
2010-05-31,CD,5,3.031
2010-06-30,CD,5,2.558
2010-07-30,CD,5,2.4475
2010-08-31,CD,5,2.0395
2010-09-30,CD,5,2.069
2010-10-29,CD,5,2.0365
2010-11-30,CD,5,2.472
2010-12-31,CD,5,2.5844
2011-01-31,CD,5,2.6609
2011-02-28,CD,5,2.8522
2011-03-31,CD,5,2.9445
2011-04-29,CD,5,2.724
2011-05-31,CD,5,2.4778
2011-06-30,CD,5,2.5115
2011-07-29,CD,5,2.1905
2011-08-31,CD,5,1.799
2011-09-30,CD,5,1.51
2011-10-31,CD,5,1.632
2011-11-30,CD,5,1.5765
2011-12-30,CD,5,1.4455
2012-01-31,CD,5,1.455
2012-02-29,CD,5,1.6815
2012-03-30,CD,5,1.861
2012-04-30,CD,5,1.9586
2012-05-31,CD,5,1.5185
2012-06-29,CD,5,1.5599
2012-07-31,CD,5,1.6025
2012-08-31,CD,5,1.668
2012-09-28,CD,5,1.61
2012-10-31,CD,5,1.6412
2012-11-30,CD,5,1.621
2012-12-31,CD,5,1.704
2013-01-31,CD,5,1.8204
2013-02-28,CD,5,1.6283
2013-03-29,CD,5,1.6805
2013-04-30,CD,5,1.5885
2013-05-31,CD,5,1.8875
2013-06-28,CD,5,2.25
2013-07-31,CD,5,2.2025
2013-08-30,CD,5,2.3148
2013-09-30,CD,5,2.241
2013-10-31,CD,5,2.0895
2013-11-29,CD,5,2.0445
2013-12-31,CD,5,2.292
2014-01-31,CD,5,1.918
2014-02-28,CD,5,1.943
2014-03-31,CD,5,2.0475
2014-04-30,CD,5,2.034
2014-05-30,CD,5,1.904
2014-06-30,CD,5,1.9464
2014-07-31,CD,5,1.9345
2014-08-29,CD,5,1.8837
2014-09-30,CD,5,1.992
2014-10-31,CD,5,1.9235
2014-11-28,CD,5,1.794
2014-12-31,CD,5,1.772
2015-01-30,CD,5,1.058
2015-02-27,CD,5,1.121
2015-03-31,CD,5,1.183
2015-04-30,CD,5,1.4095
2015-05-29,CD,5,1.366
2015-06-30,CD,5,1.343
2015-07-31,CD,5,1.17
2015-08-31,CD,5,1.154
2015-09-30,CD,5,1.157
2015-10-30,CD,5,1.2107
2015-11-30,CD,5,1.212
2015-12-31,CD,5,1.182
2016-01-29,CD,5,0.9542
2016-02-29,CD,5,0.8855
2016-03-31,CD,5,0.9732
2016-04-29,CD,5,1.1961
2016-05-31,CD,5,1.1096
2016-06-30,CD,5,0.9215
2016-07-29,CD,5,0.9456
2016-08-31,CD,5,0.9695
2016-09-30,CD,5,0.961
2016-10-31,CD,5,1.0352
2016-11-30,CD,5,1.3289
2016-12-30,CD,5,1.4616
2017-01-31,CD,5,1.469
2017-02-28,CD,5,1.4275
2017-03-31,CD,5,1.463
2017-04-28,CD,5,1.3633
2017-05-31,CD,5,1.3248
2017-06-30,CD,5,1.751
2017-07-31,CD,5,1.962
2017-08-31,CD,5,1.8595
2017-09-29,CD,5,2.1084
2017-10-31,CD,5,2.0084
2017-11-30,CD,5,1.9929
2017-12-29,CD,5,2.2504
2018-01-31,CD,5,2.4597
2018-02-28,CD,5,2.411
2018-03-30,CD,5,2.3703
2018-04-30,CD,5,2.52
2018-05-31,CD,5,2.4971
2018-06-29,CD,5,2.4495
2018-07-31,CD,5,2.59
2018-08-31,CD,5,2.5299
2018-09-28,CD,5,2.7029
2018-10-31,CD,5,2.8049
2018-11-30,CD,5,2.6004
2018-12-31,CD,5,2.2875
2019-01-31,CD,5,2.221
2019-02-28,CD,5,2.2194
2019-03-29,CD,5,1.904
2019-04-30,CD,5,1.9204
2019-05-31,CD,5,1.7406
2019-06-28,CD,5,1.7123
2019-07-31,CD,5,1.7682
2019-08-30,CD,5,1.5184
2019-09-30,CD,5,1.7245
2019-10-31,CD,5,1.763
2019-11-29,CD,5,1.8246
2019-12-31,CD,5,2.0551
2020-01-31,CD,5,1.6341
2020-02-28,CD,5,1.4021
2020-03-31,CD,5,0.9345
2020-04-30,CD,5,0.7596
2020-05-29,CD,5,0.7459
2020-06-30,CD,5,0.759
2020-07-31,CD,5,0.6983
2020-08-31,CD,5,0.766
2020-09-30,CD,5,0.7554
2020-10-30,CD,5,0.7858
2020-11-30,CD,5,0.8367
2020-12-31,CD,5,0.8072
2021-01-29,CD,5,0.8866
2021-02-26,CD,5,1.3171
2021-03-31,CD,5,1.4458
2021-04-30,CD,5,1.3759
2021-05-31,CD,5,1.361
2021-06-30,CD,5,1.446
2021-07-30,CD,5,1.2708
2021-08-31,CD,5,1.3125
2021-09-30,CD,5,1.5591
2021-10-29,CD,5,1.991
2021-11-30,CD,5,1.8618
2021-12-31,CD,5,1.8093
2022-01-31,CD,5,2.1194
2022-02-28,CD,5,2.1471
2022-03-31,CD,5,2.808
2022-04-29,CD,5,3.167
2022-05-31,CD,5,3.129
2022-06-30,CD,5,3.48
2022-07-29,CD,5,2.981
2022-08-31,CD,5,3.6647
2022-09-30,CD,5,3.73
2022-10-31,CD,5,3.767
2022-11-30,CD,5,3.5148
2022-12-30,CD,5,3.751
2010-01-29,DK,5,2.985
2010-02-26,DK,5,2.835
2010-03-31,DK,5,2.77
2010-04-30,DK,5,2.6775
2010-05-31,DK,5,2.4
2010-06-30,DK,5,2.285
2010-07-30,DK,5,2.403
2010-08-31,DK,5,1.976
2010-09-30,DK,5,2.245
2010-10-29,DK,5,2.4463
2010-11-30,DK,5,2.5788
2010-12-31,DK,5,2.7888
2011-01-31,DK,5,3.0738
2011-02-28,DK,5,3.0938
2011-03-31,DK,5,3.3388
2011-04-29,DK,5,3.2638
2011-05-31,DK,5,2.955
2011-06-30,DK,5,3.023
2011-07-29,DK,5,2.6925
2011-08-31,DK,5,2.335
2011-09-30,DK,5,1.954
2011-10-31,DK,5,2.066
2011-11-30,DK,5,1.9286
2011-12-30,DK,5,1.574
2012-01-31,DK,5,1.51
2012-02-29,DK,5,1.6275
2012-03-30,DK,5,1.66
2012-04-30,DK,5,1.522
2012-05-31,DK,5,1.12
2012-06-29,DK,5,1.252
2012-07-31,DK,5,0.973
2012-08-31,DK,5,0.99
2012-09-28,DK,5,1.108
2012-10-31,DK,5,1.169
2012-11-30,DK,5,0.996
2012-12-31,DK,5,0.919
2013-01-31,DK,5,1.394
2013-02-28,DK,5,1.111
2013-03-29,DK,5,1.082
2013-04-30,DK,5,0.9095
2013-05-31,DK,5,1.114
2013-06-28,DK,5,1.462
2013-07-31,DK,5,1.421
2013-08-30,DK,5,1.65
2013-09-30,DK,5,1.5295
2013-10-31,DK,5,1.366
2013-11-29,DK,5,1.263
2013-12-31,DK,5,1.5
2014-01-31,DK,5,1.281
2014-02-28,DK,5,1.262
2014-03-31,DK,5,1.222
2014-04-30,DK,5,1.152
2014-05-30,DK,5,0.993
2014-06-30,DK,5,0.94
2014-07-31,DK,5,0.944
2014-08-29,DK,5,0.81
2014-09-30,DK,5,0.746
2014-10-31,DK,5,0.725
2014-11-28,DK,5,0.684
2014-12-31,DK,5,0.652
2015-01-30,DK,5,0.3725
2015-02-27,DK,5,0.37
2015-03-31,DK,5,0.43
2015-04-30,DK,5,0.47
2015-05-29,DK,5,0.549
2015-06-30,DK,5,0.755
2015-07-31,DK,5,0.69
2015-08-31,DK,5,0.7675
2015-09-30,DK,5,0.6815
2015-10-30,DK,5,0.6
2015-11-30,DK,5,0.4605
2015-12-31,DK,5,0.64
2016-01-29,DK,5,0.41
2016-02-29,DK,5,0.319
2016-03-31,DK,5,0.3475
2016-04-29,DK,5,0.3902
2016-05-31,DK,5,0.2925
2016-06-30,DK,5,0.18
2016-07-29,DK,5,0.1315
2016-08-31,DK,5,0.1315
2016-09-30,DK,5,0.115
2016-10-31,DK,5,0.2595
2016-11-30,DK,5,0.3295
2016-12-30,DK,5,0.3275
2017-01-31,DK,5,0.423
2017-02-28,DK,5,0.2725
2017-03-31,DK,5,0.3895
2017-04-28,DK,5,0.4125
2017-05-31,DK,5,0.3725
2017-06-30,DK,5,0.4845
2017-07-31,DK,5,0.4875
2017-08-31,DK,5,0.3378
2017-09-29,DK,5,0.4175
2017-10-31,DK,5,0.358
2017-11-30,DK,5,0.3954
2017-12-29,DK,5,0.4556
2018-01-31,DK,5,0.6052
2018-02-28,DK,5,0.6012
2018-03-30,DK,5,0.5125
2018-04-30,DK,5,0.5349
2018-05-31,DK,5,0.4372
2018-06-29,DK,5,0.3902
2018-07-31,DK,5,0.4634
2018-08-31,DK,5,0.4085
2018-09-28,DK,5,0.5249
2018-10-31,DK,5,0.4858
2018-11-30,DK,5,0.4204
2018-12-31,DK,5,0.3576
2019-01-31,DK,5,0.2625
2019-02-28,DK,5,0.2835
2019-03-29,DK,5,0.1255
2019-04-30,DK,5,0.1291
2019-05-31,DK,5,0.0165
2019-06-28,DK,5,-0.1493
2019-07-31,DK,5,-0.2379
2019-08-30,DK,5,-0.427
2019-09-30,DK,5,-0.3165
2019-10-31,DK,5,-0.1671
2019-11-29,DK,5,-0.1159
2019-12-31,DK,5,0.0186
2020-01-31,DK,5,-0.1778
2020-02-28,DK,5,-0.2399
2020-03-31,DK,5,0.028
2020-04-30,DK,5,-0.1156
2020-05-29,DK,5,-0.0835
2020-06-30,DK,5,-0.129
2020-07-31,DK,5,-0.173
2020-08-31,DK,5,-0.1184
2020-09-30,DK,5,-0.176
2020-10-30,DK,5,-0.2297
2020-11-30,DK,5,-0.188
2020-12-31,DK,5,-0.167
2021-01-29,DK,5,-0.1436
2021-02-26,DK,5,0.0201
2021-03-31,DK,5,-0.0178
2021-04-30,DK,5,0.047
2021-05-31,DK,5,0.0607
2021-06-30,DK,5,0.073
2021-07-30,DK,5,-0.0342
2021-08-31,DK,5,-0.003
2021-09-30,DK,5,0.1125
2021-10-29,DK,5,0.319
2021-11-30,DK,5,0.141
2021-12-31,DK,5,0.2605
2022-01-31,DK,5,0.4725
2022-02-28,DK,5,0.7778
2022-03-31,DK,5,1.2705
2022-04-29,DK,5,1.716
2022-05-31,DK,5,1.805
2022-06-30,DK,5,2.128
2022-07-29,DK,5,1.633
2022-08-31,DK,5,2.5596
2022-09-30,DK,5,3.259
2022-10-31,DK,5,3.14
2022-11-30,DK,5,2.813
2022-12-30,DK,5,3.378
2010-01-29,EU,5,2.5883
2010-02-26,EU,5,2.447
2010-03-31,EU,5,2.3885
2010-04-30,EU,5,2.32
2010-05-31,EU,5,2.125
2010-06-30,EU,5,2.071
2010-07-30,EU,5,2.141
2010-08-31,EU,5,1.708
2010-09-30,EU,5,1.967
2010-10-29,EU,5,2.1545
2010-11-30,EU,5,2.294
2010-12-31,EU,5,2.491
2011-01-31,EU,5,2.834
2011-02-28,EU,5,2.82
2011-03-31,EU,5,3.096
2011-04-29,EU,5,3.026
2011-05-31,EU,5,2.7745
2011-06-30,EU,5,2.817
2011-07-29,EU,5,2.48
2011-08-31,EU,5,2.183
2011-09-30,EU,5,1.966
2011-10-31,EU,5,1.862
2011-11-30,EU,5,2.039
2011-12-30,EU,5,1.705
2012-01-31,EU,5,1.534
2012-02-29,EU,5,1.55
2012-03-30,EU,5,1.5913
2012-04-30,EU,5,1.4203
2012-05-31,EU,5,1.1692
2012-06-29,EU,5,1.306
2012-07-31,EU,5,1.02
2012-08-31,EU,5,0.934
2012-09-28,EU,5,0.947
2012-10-31,EU,5,0.9545
2012-11-30,EU,5,0.852
2012-12-31,EU,5,0.77
2013-01-31,EU,5,1.1875
2013-02-28,EU,5,0.918
2013-03-29,EU,5,0.92
2013-04-30,EU,5,0.751
2013-05-31,EU,5,0.933
2013-06-28,EU,5,1.221
2013-07-31,EU,5,1.1623
2013-08-30,EU,5,1.365
2013-09-30,EU,5,1.218
2013-10-31,EU,5,1.099
2013-11-29,EU,5,1.054
2013-12-31,EU,5,1.2591
2014-01-31,EU,5,1.015
2014-02-28,EU,5,0.9999
2014-03-31,EU,5,0.9718
2014-04-30,EU,5,0.9156
2014-05-30,EU,5,0.762
2014-06-30,EU,5,0.6542
2014-07-31,EU,5,0.648
2014-08-29,EU,5,0.5035
2014-09-30,EU,5,0.446
2014-10-31,EU,5,0.437
2014-11-28,EU,5,0.3969
2014-12-31,EU,5,0.3581
2015-01-30,EU,5,0.301
2015-02-27,EU,5,0.268
2015-03-31,EU,5,0.2445
2015-04-30,EU,5,0.2929
2015-05-29,EU,5,0.35
2015-06-30,EU,5,0.5005
2015-07-31,EU,5,0.3985
2015-08-31,EU,5,0.4678
2015-09-30,EU,5,0.347
2015-10-30,EU,5,0.2709
2015-11-30,EU,5,0.1719
2015-12-31,EU,5,0.3318
2016-01-29,EU,5,0.0775
2016-02-29,EU,5,-0.0325
2016-03-31,EU,5,0.023
2016-04-29,EU,5,0.073
2016-05-31,EU,5,0.0062
2016-06-30,EU,5,-0.077
2016-07-29,EU,5,-0.152
2016-08-31,EU,5,-0.123
2016-09-30,EU,5,-0.14
2016-10-31,EU,5,0.0114
2016-11-30,EU,5,0.087
2016-12-30,EU,5,0.077
2017-01-31,EU,5,0.188
2017-02-28,EU,5,0.078
2017-03-31,EU,5,0.1835
2017-04-28,EU,5,0.192
2017-05-31,EU,5,0.1643
2017-06-30,EU,5,0.2755
2017-07-31,EU,5,0.28
2017-08-31,EU,5,0.161
2017-09-29,EU,5,0.2493
2017-10-31,EU,5,0.1946
2017-11-30,EU,5,0.2235
2017-12-29,EU,5,0.316
2018-01-31,EU,5,0.4745
2018-02-28,EU,5,0.4545
2018-03-30,EU,5,0.3642
2018-04-30,EU,5,0.3865
2018-05-31,EU,5,0.3005
2018-06-29,EU,5,0.2628
2018-07-31,EU,5,0.332
2018-08-31,EU,5,0.2734
2018-09-28,EU,5,0.392
2018-10-31,EU,5,0.3525
2018-11-30,EU,5,0.2745
2018-12-31,EU,5,0.1979
2019-01-31,EU,5,0.1227
2019-02-28,EU,5,0.1694
2019-03-29,EU,5,0.0136
2019-04-30,EU,5,0.0382
2019-05-31,EU,5,-0.096
2019-06-28,EU,5,-0.2295
2019-07-31,EU,5,-0.3435
2019-08-30,EU,5,-0.527
2019-09-30,EU,5,-0.4075
2019-10-31,EU,5,-0.2616
2019-11-29,EU,5,-0.2289
2019-12-31,EU,5,-0.1105
2020-01-31,EU,5,-0.298
2020-02-28,EU,5,-0.3715
2020-03-31,EU,5,-0.2345
2020-04-30,EU,5,-0.336
2020-05-29,EU,5,-0.288
2020-06-30,EU,5,-0.3525
